Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.0,1.506911969582042,1.4983173608779907,1.4983173608779907,55930,0.0,0.0
1962-01-03 00:00:00-05:00,1.4983162318077283,1.5212349891662598,1.4954512916326295,1.5212349891662598,74906,0.0,0.0
1962-01-04 00:00:00-05:00,1.5212349891662598,1.5326943132710784,1.5212349891662598,1.5212349891662598,80899,0.0,0.0
1962-01-05 00:00:00-05:00,1.5212356991387568,1.5298303053774345,1.5155061435612138,1.5183708667755127,70911,0.0,0.0
1962-01-08 00:00:00-05:00,1.5126419333967625,1.5126419333967625,1.455344930982498,1.4668042659759521,93883,0.0,0.0
1962-01-09 00:00:00-05:00,1.4668034204117195,1.4897221863357062,1.4610737562179565,1.4610737562179565,64919,0.0,0.0
1962-01-10 00:00:00-05:00,1.4610733947879908,1.4668030575643904,1.4553437320115912,1.4639381170272827,34956,0.0,0.0
1962-01-11 00:00:00-05:00,1.4582091621829154,1.4582091621829154,1.4496145546968942,1.4553444385528564,27965,0.0,0.0
1962-01-12 00:00:00-05:00,1.4553450803793389,1.4582098052727797,1.4209667444229126,1.4209667444229126,26966,0.0,0.0
1962-01-15 00:00:00-05:00,1.4095066259652211,1.4095066259652211,1.3923174142837524,1.3923174142837524,64919,0.0,0.0
1962-01-16 00:00:00-05:00,1.3865878271149608,1.3865878271149608,1.3751283884048462,1.3751283884048462,27965,0.0,0.0
1962-01-17 00:00:00-05:00,1.3751283884048462,1.3808579440364843,1.3751283884048462,1.3751283884048462,79900,0.0,0.0
1962-01-18 00:00:00-05:00,1.3751283884048462,1.3751283884048462,1.3751283884048462,1.3751283884048462,89888,0.0,0.0
1962-01-19 00:00:00-05:00,1.3751293385722736,1.3894535104212478,1.3751293385722736,1.3808588981628418,100874,0.0,0.0
1962-01-22 00:00:00-05:00,1.3865877389907837,1.4066416735972525,1.3865877389907837,1.3865877389907837,69913,0.0,0.0
1962-01-23 00:00:00-05:00,1.386588562243788,1.4009128409385097,1.3779940605163574,1.3779940605163574,34956,0.0,0.0
1962-01-24 00:00:00-05:00,1.3779934393231918,1.3779934393231918,1.340750396995312,1.369398832321167,45943,0.0,0.0
1962-01-25 00:00:00-05:00,1.3693979534587009,1.3722626750888935,1.3550736904144287,1.3550736904144287,37953,0.0,0.0
1962-01-26 00:00:00-05:00,1.3550744163355655,1.3608040809631348,1.3550744163355655,1.3608040809631348,37953,0.0,0.0
1962-01-29 00:00:00-05:00,1.3608043044592006,1.3693989119610606,1.3550746388906014,1.35793936252594,42946,0.0,0.0
1962-01-30 00:00:00-05:00,1.3608037474743737,1.3722630739212036,1.3608037474743737,1.3722630739212036,30961,0.0,0.0
1962-01-31 00:00:00-05:00,1.3722635557899021,1.375128497556547,1.3665338905545221,1.369398832321167,55930,0.0,0.0
1962-02-01 00:00:00-05:00,1.3665337455907038,1.3665337455907038,1.3464798102452686,1.3608040809631348,67915,0.0,0.0
1962-02-02 00:00:00-05:00,1.3608033519725837,1.3693979534587009,1.3522087504864666,1.3550736904144287,30961,0.0,0.0
1962-02-05 00:00:00-05:00,1.3636691570281982,1.3722635456689265,1.3636691570281982,1.3636691570281982,72909,0.0,0.0
1962-02-06 00:00:00-05:00,1.3619414738943505,1.3619414738943505,1.3417858023039473,1.35330331325531,40949,0.030038,0.0
1962-02-07 00:00:00-05:00,1.3561817059017311,1.3705787775676743,1.3561817059017311,1.361940622329712,45943,0.0,0.0
1962-02-08 00:00:00-05:00,1.3619407770523126,1.3676994747304985,1.347544032856848,1.3561818599700928,51935,0.0,0.0
1962-02-09 00:00:00-05:00,1.3561822989732588,1.3648204579887708,1.3417855501174927,1.3417855501174927,33958,0.0,0.0
1962-02-12 00:00:00-05:00,1.3417861254971868,1.344665586205152,1.3389068841934204,1.3389068841934204,16979,0.0,0.0
1962-02-13 00:00:00-05:00,1.3533026208330168,1.3619407770523126,1.3533026208330168,1.3561818599700928,62921,0.0,0.0
1962-02-14 00:00:00-05:00,1.347543804520212,1.347543804520212,1.3273880369558355,1.3360261917114258,56929,0.0,0.0
1962-02-15 00:00:00-05:00,1.3360272617139732,1.3590621766738396,1.324509859085083,1.324509859085083,62921,0.0,0.0
1962-02-16 00:00:00-05:00,1.3245092569483103,1.3446648120880127,1.3245092569483103,1.3446648120880127,55930,0.0,0.0
1962-02-19 00:00:00-05:00,1.347544032856848,1.3590613185112028,1.347544032856848,1.3561818599700928,29963,0.0,0.0
1962-02-20 00:00:00-05:00,1.3561841257830243,1.3792191743850708,1.350425528185813,1.3792191743850708,40949,0.0,0.0
1962-02-21 00:00:00-05:00,1.3820961503064522,1.4137692028539712,1.3820961503064522,1.3907341957092285,56929,0.0,0.0
1962-02-23 00:00:00-05:00,1.3907354874229458,1.4022528919906683,1.3878560265789106,1.3993736505508423,72909,0.0,0.0
1962-02-26 00:00:00-05:00,1.3993728793352795,1.4051315784454346,1.3763379731926155,1.4051315784454346,82896,0.0,0.0
1962-02-27 00:00:00-05:00,1.4051315784454346,1.4108902775555896,1.4051315784454346,1.4051315784454346,27965,0.0,0.0
1962-02-28 00:00:00-05:00,1.4051327730403904,1.433926402772551,1.3936153650283813,1.3936153650283813,47940,0.0,0.0
1962-03-01 00:00:00-05:00,1.3936146345950564,1.4512019735783417,1.387855714203192,1.4454432725906372,74906,0.0,0.0
1962-03-02 00:00:00-05:00,1.44544307040633,1.4684779808371728,1.44544307040633,1.4598398208618164,41948,0.0,0.0
1962-03-05 00:00:00-05:00,1.4598386338670255,1.4828736352701735,1.4598386338670255,1.4799941778182983,56929,0.0,0.0
1962-03-06 00:00:00-05:00,1.4828743925842138,1.4972711386862283,1.4828743925842138,1.494391679763794,75905,0.0,0.0
1962-03-07 00:00:00-05:00,1.494392582505239,1.5030307450866711,1.4886339902877808,1.4886339902877808,45943,0.0,0.0
1962-03-08 00:00:00-05:00,1.4886339902877808,1.494392582505239,1.4799958277063487,1.4886339902877808,41948,0.0,0.0
1962-03-09 00:00:00-05:00,1.4886330910250196,1.4972711386862283,1.4886330910250196,1.494391679763794,72909,0.0,0.0
