Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-03-22 00:00:00-05:00,68.6614859264775,73.12051240360722,65.94071985479701,72.21359252929688,1967965,0.0,0.0
2000-03-23 00:00:00-05:00,72.10022368379187,74.8209830697611,70.73984076643282,72.36473846435547,1951888,0.0,0.0
2000-03-24 00:00:00-05:00,71.79791284837322,73.15829576691057,70.28637770527591,72.55368041992188,1230520,0.0,0.0
2000-03-27 00:00:00-05:00,71.45782931994816,72.2513866774178,68.43475858577797,69.07716369628906,846769,0.0,0.0
2000-03-28 00:00:00-05:00,68.92599253211098,73.72511213620442,68.62368167241539,72.0246353149414,1392548,0.0,0.0
2000-03-29 00:00:00-05:00,71.94905086362418,73.15827476165956,66.50752075185042,67.71675109863281,1250371,0.0,0.0
2000-03-30 00:00:00-05:00,65.41169985808905,68.01909755515526,59.93238314666326,63.4844970703125,2034230,0.0,0.0
2000-03-31 00:00:00-05:00,64.08909581950742,64.08909581950742,54.415274415713824,62.8798713684082,3732940,0.0,0.0
2000-04-03 00:00:00-04:00,62.275268686294666,62.42642096757789,55.473357989787914,59.252197265625,2030875,0.0,0.0
2000-04-04 00:00:00-04:00,59.252172105372225,61.89735847523257,49.5783496016504,56.53140640258789,3519884,0.0,0.0
2000-04-05 00:00:00-04:00,56.0779541590394,60.38582815309145,54.49083963287593,58.609771728515625,2109163,0.0,0.0
2000-04-06 00:00:00-04:00,59.478926322554486,63.4844970703125,58.685368819425385,63.4844970703125,1375073,0.0,0.0
2000-04-07 00:00:00-04:00,64.9960095076075,75.57675629120047,64.73149470726727,73.7629165649414,2975224,0.0,0.0
2000-04-10 00:00:00-04:00,73.76293705271472,73.76293705271472,63.71122352667208,64.76930236816406,2956071,0.0,0.0
2000-04-11 00:00:00-04:00,61.06605014829764,63.40893356260845,60.19691951488539,61.02826690673828,1896107,0.0,0.0
2000-04-12 00:00:00-04:00,59.252196890697604,60.00796474108278,50.18298268607545,51.996826171875,4351555,0.0,0.0
2000-04-13 00:00:00-04:00,53.20603718829546,58.64756269297922,52.60142181027523,54.41526794433594,3736574,0.0,0.0
2000-04-14 00:00:00-04:00,53.054898522475476,54.07518441245088,48.973751738198416,49.99403762817383,2862685,0.0,0.0
2000-04-17 00:00:00-04:00,48.40692773092586,49.95624985273113,44.17462851433201,48.06683349609375,2757555,0.0,0.0
2000-04-18 00:00:00-04:00,47.15990615871101,53.20604830463553,45.4216390020076,52.60143280029297,3758243,0.0,0.0
2000-04-19 00:00:00-04:00,52.60142327445175,54.37747978768279,50.78758353865145,52.75257873535156,2423992,0.0,0.0
2000-04-20 00:00:00-04:00,53.130477230821,55.473356890538824,52.82816944986938,54.37749481201172,1453081,0.0,0.0
2000-04-24 00:00:00-04:00,52.677013573098996,55.85123699531393,51.429996077094785,55.39777374267578,1698570,0.0,0.0
2000-04-25 00:00:00-04:00,57.2116068128367,57.778432520590194,54.41526794433594,54.41526794433594,1123293,0.0,0.0
2000-04-26 00:00:00-04:00,57.51391950588612,57.55170918155936,55.397768604435946,55.548927307128906,976503,0.0,0.0
2000-04-27 00:00:00-04:00,53.886243846490245,56.38027572782121,53.810667709063644,54.86874008178711,2281256,0.0,0.0
2000-04-28 00:00:00-04:00,54.41528194876423,54.45306518000575,52.5636488922713,53.58393478393555,1779374,0.0,0.0
2000-05-01 00:00:00-04:00,53.58391954470106,58.19410442261567,53.58391954470106,57.665061950683594,1895688,0.0,0.0
2000-05-02 00:00:00-04:00,59.403326242585116,62.95543247860664,58.91207990894604,60.92430877685547,4259426,0.0,0.0
2000-05-03 00:00:00-04:00,58.94987525167699,59.25217972474994,54.18853788390705,55.32218933105469,2327390,0.0,0.0
2000-05-04 00:00:00-04:00,55.322200740174914,55.322200740174914,53.357201913710085,54.56643295288086,1188300,0.0,0.0
2000-05-05 00:00:00-04:00,54.52865210374997,56.49365124841285,54.18855783414532,55.284420013427734,1263373,0.0,0.0
2000-05-08 00:00:00-04:00,55.54892876299019,55.54892876299019,51.127684914599016,51.241050720214844,1078277,0.0,0.0
2000-05-09 00:00:00-04:00,51.694515146438484,52.299130678597294,47.50000254997837,48.48250198364258,1718561,0.0,0.0
2000-05-10 00:00:00-04:00,47.764529652842654,48.18020006028087,45.79953054722267,46.555301666259766,1601409,0.0,0.0
2000-05-11 00:00:00-04:00,46.8576050199509,47.991256832313645,45.950684859811,46.29077911376953,1681934,0.0,0.0
2000-05-12 00:00:00-04:00,50.78758340971016,59.25217956987029,49.72950808359647,54.75536346435547,13565912,0.0,0.0
2000-05-15 00:00:00-04:00,54.415281284412224,55.01989036190507,51.4677830122561,53.31941604614258,4442844,0.0,0.0
2000-05-16 00:00:00-04:00,54.49085420150797,58.60978739838241,53.20605023854954,53.508358001708984,5770804,0.0,0.0
2000-05-17 00:00:00-04:00,50.33411956093801,50.63642725344169,46.4419189022175,47.15989685058594,12450728,0.0,0.0
2000-05-18 00:00:00-04:00,47.15990746444345,47.726733306317776,42.927608489990234,42.927608489990234,6153437,0.0,0.0
2000-05-19 00:00:00-04:00,43.94787342503177,45.15710066678211,39.98009442204318,40.28240203857422,5261093,0.0,0.0
2000-05-22 00:00:00-04:00,40.50914920422694,41.11376144645416,36.23906093533278,37.712806701660156,7820692,0.0,0.0
2000-05-23 00:00:00-04:00,37.44828419224605,38.24184149477522,34.19848208825713,35.0676155090332,5214680,0.0,0.0
2000-05-24 00:00:00-04:00,34.916469627469255,36.23906322281847,32.64916632115631,35.672237396240234,7957276,0.0,0.0
2000-05-25 00:00:00-04:00,35.82339497471567,41.567230224609375,35.21878260462861,41.567230224609375,7678096,0.0,0.0
2000-05-26 00:00:00-04:00,40.50915008800402,41.416070083318424,38.88424880738851,39.29991912841797,4956329,0.0,0.0
2000-05-30 00:00:00-04:00,40.017893199140374,46.215186240059104,39.942317083885186,45.572784423828125,5338822,0.0,0.0
2000-05-31 00:00:00-04:00,44.74143721037827,47.273257831980246,43.98566966814638,44.514705657958984,4408313,0.0,0.0
2000-06-01 00:00:00-04:00,45.00595506251052,46.13960637226204,43.98566952860902,44.13682174682617,3948232,0.0,0.0
2000-06-02 00:00:00-04:00,44.439155193233006,49.578378735865094,44.439155193233006,49.427223205566406,17086356,0.0,0.0
2000-06-05 00:00:00-04:00,48.973746448045624,50.636434146596145,46.25298329388338,47.76451873779297,10643114,0.0,0.0
2000-06-06 00:00:00-04:00,45.45942993882048,45.64837188611192,41.75616712703316,42.927608489990234,12180774,0.0,0.0
2000-06-07 00:00:00-04:00,42.32296759771901,43.6833500924642,39.60220583260203,40.50912857055664,11422359,0.0,0.0
2000-06-08 00:00:00-04:00,40.50916020114285,42.209638035164126,40.39579436733291,41.79396438598633,9571267,0.0,0.0
2000-06-09 00:00:00-04:00,42.17184006292808,44.02346982862608,42.17184006292808,42.85203170776367,9270138,0.0,0.0
2000-06-12 00:00:00-04:00,43.91009614036741,43.91009614036741,39.4510696311109,39.9045295715332,5674901,0.0,0.0
2000-06-13 00:00:00-04:00,38.99761130733637,43.38106187896776,38.99761130733637,41.756160736083984,7718358,0.0,0.0
2000-06-14 00:00:00-04:00,42.776456217844604,43.229919504982135,40.50915590403494,40.962615966796875,5610873,0.0,0.0
2000-06-15 00:00:00-04:00,41.07597988703432,41.07597988703432,39.186560359347595,39.86674880981445,6797775,0.0,0.0
2000-06-16 00:00:00-04:00,40.01789751737236,40.24462588760363,37.48607642468625,37.86396026611328,6487699,0.0,0.0
2000-06-19 00:00:00-04:00,37.5616374376594,41.71835802117547,37.5616374376594,41.11374282836914,6811475,0.0,0.0
2000-06-20 00:00:00-04:00,41.68057737458939,45.87508852372611,41.34048327033476,44.514705657958984,11718176,0.0,0.0
2000-06-21 00:00:00-04:00,44.36355742296775,48.33133737597912,44.32576775271304,47.46220397949219,8977676,0.0,0.0
2000-06-22 00:00:00-04:00,48.2179691188212,48.255755562765074,44.968167272177745,45.79951095581055,6733747,0.0,0.0
2000-06-23 00:00:00-04:00,44.70365289800685,46.85759000648599,44.665866450993875,45.421630859375,3969481,0.0,0.0
2000-06-26 00:00:00-04:00,45.34605474097435,46.139612045117836,44.77922901640749,45.421630859375,3824369,0.0,0.0
2000-06-27 00:00:00-04:00,45.270486828024296,46.44192816087396,44.81702681105436,45.6105842590332,4110120,0.0,0.0
2000-06-28 00:00:00-04:00,47.61337021715021,48.482503869291264,47.0087578858514,48.06683349609375,9895184,0.0,0.0
2000-06-29 00:00:00-04:00,48.29355057361222,48.33134024611105,45.34605607432197,45.87509536743164,8660750,0.0,0.0
2000-06-30 00:00:00-04:00,46.366347446272364,48.06682810275718,44.53361259295709,44.590293884277344,8280214,0.0,0.0
2000-07-03 00:00:00-04:00,44.74145125271973,44.85481384013452,43.3810679599891,44.55250930786133,3195688,0.0,0.0
2000-07-05 00:00:00-04:00,43.607807295663534,43.94790156680462,42.09627146947934,42.47415542602539,5399915,0.0,0.0
2000-07-06 00:00:00-04:00,42.323000644598125,42.58752199827997,41.30271458906055,41.79396438598633,4201409,0.0,0.0
2000-07-07 00:00:00-04:00,42.32298234236688,42.58750358165865,40.35798722878594,40.81144714355469,5992247,0.0,0.0
2000-07-10 00:00:00-04:00,40.96261659048997,42.47415230562799,40.88704044960821,41.41607666015625,5362728,0.0,0.0
2000-07-11 00:00:00-04:00,41.113763749552426,41.45386117770834,39.98011210444987,40.69809341430664,4176665,0.0,0.0
2000-07-12 00:00:00-04:00,41.98290572904271,42.700883958292984,41.15156166770664,41.718387603759766,3792494,0.0,0.0
2000-07-13 00:00:00-04:00,41.718380672200084,43.83452854723901,41.56722517974172,42.927608489990234,5840564,0.0,0.0
2000-07-14 00:00:00-04:00,43.22990284042069,47.311045056426806,43.22990284042069,46.59306716918945,7603582,0.0,0.0
2000-07-17 00:00:00-04:00,46.479710403223386,48.935955432324114,46.101826552592506,47.31105422973633,6166159,0.0,0.0
2000-07-18 00:00:00-04:00,47.15990373291546,47.15990373291546,44.74144828869547,46.32855987548828,3661502,0.0,0.0
2000-07-19 00:00:00-04:00,45.9506732243776,45.98846289830438,43.98567789205839,44.779232025146484,3539037,0.0,0.0
2000-07-20 00:00:00-04:00,44.665879415473306,46.139625437358916,32.649169921875,32.649169921875,3551619,0.0,0.0
2000-07-21 00:00:00-04:00,31.137628238293594,31.137628238293594,27.96340515867993,29.059267044067383,36442085,0.0,0.0
2000-07-24 00:00:00-04:00,30.230715468628826,30.344078072135563,28.87033198279022,29.928407669067383,13987130,0.0,0.0
2000-07-25 00:00:00-04:00,29.663883829455564,29.928405147015607,27.056486129760742,27.056486129760742,9135790,0.0,0.0
2000-07-26 00:00:00-04:00,27.77446850165536,28.190138884741835,25.8850472635046,25.9984130859375,11385312,0.0,0.0
2000-07-27 00:00:00-04:00,26.754180641153614,27.169852631841945,24.411300975682813,24.638031005859375,9849609,0.0,0.0
2000-07-28 00:00:00-04:00,25.242640136684507,25.31821626158196,23.882256991030488,24.940332412719727,9616982,0.0,0.0
2000-07-31 00:00:00-04:00,24.82697296637114,25.50716305690083,24.26014708483584,24.638031005859375,8053179,0.0,0.0
2000-08-01 00:00:00-04:00,24.600239735732828,24.90254749790877,23.882260009705732,24.486875534057617,5931015,0.0,0.0
2000-08-02 00:00:00-04:00,24.26014518737793,24.90254715799866,23.88225968372215,24.26014518737793,6748845,0.0,0.0
2000-08-03 00:00:00-04:00,23.655529389858472,24.789182662963867,23.315435181333267,24.789182662963867,8592108,0.0,0.0
2000-08-04 00:00:00-04:00,24.48687842984593,25.053704341817195,23.95784058956851,24.22235870361328,5152469,0.0,0.0
2000-08-07 00:00:00-04:00,24.562454251509912,24.940336550883853,23.542166722980696,24.033414840698242,5560825,0.0,0.0
2000-08-08 00:00:00-04:00,23.99562122340749,23.99562122340749,23.088699722931782,23.466585159301758,5116121,0.0,0.0
2000-08-09 00:00:00-04:00,23.428794629112716,24.10898613260603,23.277642394725152,23.768890380859375,4680504,0.0,0.0
2000-08-10 00:00:00-04:00,23.6177364838091,24.071198022564623,23.391006520525,23.57994842529297,3123691,0.0,0.0
2000-08-11 00:00:00-04:00,24.033412947154446,24.675816513508302,23.542164868141338,24.56245231628418,3431251,0.0,0.0
2000-08-14 00:00:00-04:00,25.39379475582028,26.33850607830862,25.091488615836635,26.300716400146484,5536080,0.0,0.0
2000-08-15 00:00:00-04:00,26.451871863267037,26.754179633575898,25.696104049682617,25.696104049682617,4487440,0.0,0.0
2000-08-16 00:00:00-04:00,25.8472563840772,26.300716400146484,25.167064747785638,26.300716400146484,3141306,0.0,0.0
2000-08-17 00:00:00-04:00,26.0739912210276,28.568024995680197,26.0739912210276,28.114564895629883,9532403,0.0,0.0
2000-08-18 00:00:00-04:00,34.916464944048236,35.143193309642804,33.29156381426708,34.085121154785156,17783678,0.0,0.0
2000-08-21 00:00:00-04:00,35.21877868344317,36.579158782958984,34.6519528358844,36.579158782958984,8576171,0.0,0.0
2000-08-22 00:00:00-04:00,36.50358264815956,36.579158782958984,35.71002517182713,36.579158782958984,4971568,0.0,0.0
2000-08-23 00:00:00-04:00,36.20127488458647,36.61694846254639,35.86118066580136,36.579158782958984,3263631,0.0,0.0
2000-08-24 00:00:00-04:00,36.503574271866476,36.69251617769718,35.74780664854368,36.12569046020508,3031004,0.0,0.0
2000-08-25 00:00:00-04:00,36.087908370572336,36.31463999495041,35.10541218847645,35.369930267333984,2444123,0.0,0.0
2000-08-28 00:00:00-04:00,35.25656510057835,35.596662543371544,34.61416311891394,35.44550704956055,3708894,0.0,0.0
2000-08-29 00:00:00-04:00,35.445500035762684,38.695302204950295,35.36992391599955,38.0906867980957,6009023,0.0,0.0
2000-08-30 00:00:00-04:00,38.279614672764325,38.657498357386864,36.80586959248585,37.108177185058594,3459770,0.0,0.0
2000-08-31 00:00:00-04:00,37.25934209617045,37.561649792005184,36.1256906550712,36.8814582824707,3479902,0.0,0.0
2000-09-01 00:00:00-04:00,36.69251835339938,37.90174597754272,36.352424192487916,37.410499572753906,3138230,0.0,0.0
2000-09-05 00:00:00-04:00,37.297131250126284,37.788377621624576,37.03261000470459,37.37270736694336,2044994,0.0,0.0
2000-09-06 00:00:00-04:00,37.29712901105116,37.71279924077826,36.16347765372818,36.27684020996094,2235402,0.0,0.0
2000-09-07 00:00:00-04:00,36.2768448461744,37.561651816631255,35.8233848901675,37.410499572753906,2123003,0.0,0.0
2000-09-08 00:00:00-04:00,36.61696013406105,36.91926799399361,35.74782624589612,35.823402404785156,2015776,0.0,0.0
2000-09-11 00:00:00-04:00,35.67222277325413,35.67222277325413,33.85838022687067,34.31184005737305,2978858,0.0,0.0
2000-09-12 00:00:00-04:00,33.745014601414006,34.99203155868537,33.25376510620117,33.25376510620117,2830251,0.0,0.0
2000-09-13 00:00:00-04:00,34.3118401979579,34.3118401979579,32.384635104333036,33.25376510620117,3523240,0.0,0.0
2000-09-14 00:00:00-04:00,33.63166170373012,34.614161070031585,33.59387525079556,33.70724105834961,3569094,0.0,0.0
2000-09-15 00:00:00-04:00,33.66944026989948,35.55885902436211,33.63165060506058,34.46299743652344,3772783,0.0,0.0
2000-09-18 00:00:00-04:00,34.538589552177385,34.878683795881564,31.742249789080105,32.649169921875,4730692,0.0,0.0
2000-09-19 00:00:00-04:00,32.38465497291171,32.64917310204412,31.43994506574173,32.5735969543457,3198065,0.0,0.0
2000-09-20 00:00:00-04:00,32.38465053920693,32.57359249477334,31.288785262296475,31.74224853515625,1968104,0.0,0.0
2000-09-21 00:00:00-04:00,31.81782122716463,31.81782122716463,28.416866395236397,29.0214786529541,2929789,0.0,0.0
2000-09-22 00:00:00-04:00,29.05927697667946,30.2307186126709,28.94591113700672,30.2307186126709,3445231,0.0,0.0
2000-09-25 00:00:00-04:00,30.381871815955556,31.40215795448089,29.1348539913685,29.210430145263672,2388483,0.0,0.0
2000-09-26 00:00:00-04:00,29.323788243537113,29.81503795067521,27.283216505425443,27.321002960205078,3050156,0.0,0.0
2000-09-27 00:00:00-04:00,27.92562168547569,28.265715939402035,26.829757944524513,27.812255859375,3916777,0.0,0.0
2000-09-28 00:00:00-04:00,27.85003475459571,29.285993805413458,27.85003475459571,28.993133544921875,4224616,0.0,0.0
2000-09-29 00:00:00-04:00,29.210416882676924,30.07955031879387,28.908112404353414,29.588300704956055,3677439,0.0,0.0
2000-10-02 00:00:00-04:00,29.701665467884318,31.06204847072619,29.701665467884318,30.570798873901367,3008216,0.0,0.0
2000-10-03 00:00:00-04:00,30.835320984993768,33.55608412714395,30.419650674378843,32.12012481689453,5556071,0.0,0.0
2000-10-04 00:00:00-04:00,31.968968259296368,35.445498652058255,31.742239908857872,34.99203872680664,5531187,0.0,0.0
2000-10-05 00:00:00-04:00,35.029822557614786,35.029822557614786,33.02703806189644,33.329345703125,3998839,0.0,0.0
2000-10-06 00:00:00-04:00,33.74504229234465,33.82062168006956,30.94870167782139,31.553314208984375,2791806,0.0,0.0
2000-10-09 00:00:00-04:00,31.515503196688353,31.515503196688353,30.306275851675863,30.64636993408203,2161588,0.0,0.0
2000-10-10 00:00:00-04:00,31.21320386490384,32.00676123430286,29.24820850302883,29.9661865234375,3090419,0.0,0.0
2000-10-11 00:00:00-04:00,29.021480501323342,29.210422448464122,27.09427457511261,27.69888687133789,5527832,0.0,0.0
2000-10-12 00:00:00-04:00,28.303503682631288,28.492445638388173,26.18735410059172,27.056486129760742,4176665,0.0,0.0
